name,channel,link,rss_url,platform,confidence,topic,geography,group,notes
"Evan Hadfield","Rare Earth","https://www.youtube.com/channel/UCtGG8ucQgEJPeUPhJZ4M4jA","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","World, Travel","International","Lifestyle & Personal Life, General News","fetch https://www.youtube.com/channel/UCtGG8ucQgEJPeUPhJZ4M4jA extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Evan Shapiro","Media War and Peace","https://eshap.substack.com","https://eshap.substack.com/feed","Newsletter - Substack","HIGH","Tech, Media/Power","New York, NY","Culture & Media, Money & Work","Substack /feed"
"Felipe De La Hoz","Borderlines","https://borderlines.substack.com","https://borderlines.substack.com/feed","Newsletter - Substack","HIGH","Immigration","New York, NY","Social Issues","Substack /feed"
"Fernando Hurtado","In the Hyphen","https://www.youtube.com/@byfernandoh","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Identity/Belonging, Culture","Los Angeles, CA","Culture & Media, Social Issues","fetch https://www.youtube.com/@byfernandoh extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Florian Sohnke","Chicago Contrarian","https://www.chicagocontrarian.com/about","https://www.chicagocontrarian.com/about/feed","Website","MEDIUM","Government Accountability, Politics, Local, Crime","Chicago, IL","Civic Life, Power & Politics","WordPress likely; custom sites may 404"
"Foolish Baseball","Foolish Baseball","https://www.youtube.com/c/FoolishBaseball","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports","National - US","Lifestyle & Personal Life","fetch https://www.youtube.com/c/FoolishBaseball extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Francesca Fiorentini","The Bitchuation Room","https://www.youtube.com/@franifio","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Comedy, Politics","Los Angeles, CA","Culture & Media, Power & Politics","fetch https://www.youtube.com/@franifio extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Frank Shyong","Lunch Box","https://frankbear.substack.com","https://frankbear.substack.com/feed","Newsletter - Substack","HIGH","Food, Identity/Belonging, Local","Los Angeles, CA","Lifestyle & Personal Life, Social Issues, Civic Life","Substack /feed"
"Fred Wilson","AVC","https://avc.xyz","https://avc.xyz/feed","Website","MEDIUM","Tech","New York, NY","Money & Work","WordPress likely; custom sites may 404"
"Gaby Del Valle","Borderlines","https://borderlines.substack.com","https://borderlines.substack.com/feed","Newsletter - Substack","HIGH","Immigration","Jacksonville, FL","Social Issues","Substack /feed"
"Garrett Buck","The White Pages","https://thewhitepages.substack.com","https://thewhitepages.substack.com/feed","Newsletter - Substack","HIGH","Local, Activism, Politics","Wisconsin - US","Social Issues, Civic Life, Power & Politics","Substack /feed"
"Garrett Graff","Doomsday Scenario","https://www.doomsdayscenario.co","https://www.doomsdayscenario.co/feed","Newsletter - Beehiiv","HIGH","History, National Security, Politics","Burlington, VT","Culture & Media, Power & Politics","Beehiiv /feed"
"Gary Marcus","Marcus on AI","https://garymarcus.substack.com","https://garymarcus.substack.com/feed","Newsletter - Substack","HIGH","Tech","New York, NY","Money & Work","Substack /feed"
"Gaspard G","Gaspard G","https://www.youtube.com/@GaspardG","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","General News","France","General News","fetch https://www.youtube.com/@GaspardG extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Gene Weingarten","The Gene Pool","https://geneweingarten.substack.com","https://geneweingarten.substack.com/feed","Newsletter - Substack","HIGH","Comedy, General News","Washington, D.C.","Culture & Media, General News","Substack /feed"
"Geo Global Tales","Geo Global Tales","https://youtube.com/shorts/gPiNVQT4Awk","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","World, Explanatory","International","Journalism Formats, General News","fetch https://youtube.com/shorts/gPiNVQT4Awk extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Geoffrey A. Fowler","Geoffrey A. Fowler","https://geoffreyafowler.substack.com","https://geoffreyafowler.substack.com/feed","Newsletter - Substack","HIGH","Tech","Washington, D.C.","Money & Work","Substack /feed"
"Geopolitical Guy","Geopolitical Guy","https://geopoliticalguy.substack.com","https://geopoliticalguy.substack.com/feed","Newsletter - Substack","HIGH","World, Explanatory","International","Journalism Formats, General News","Substack /feed"
"Gideon Meyerowitz-Katz","Health Nerd","https://gidmk.substack.com","https://gidmk.substack.com/feed","Newsletter - Substack","HIGH","Health/Wellness, Science","Australia","Science, Health & Environment","Substack /feed"
"Gillian Morris","Super Nuclear","https://supernuclear.substack.com","https://supernuclear.substack.com/feed","Newsletter - Substack","HIGH","Lifestyle, Home","New York, NY","Lifestyle & Personal Life","Substack /feed"
"Gina Chua","(Re)structured News","https://restructurednews.substack.com","https://restructurednews.substack.com/feed","Newsletter - Substack","HIGH","Media/Power","New York, NY","Culture & Media","Substack /feed"
"Ginny Yurich","1000 Hours Outside","https://1000hoursoutside.com","NEEDS_LOOKUP","Podcast","PENDING","Outdoors, Family, Parenting","Michigan - US","Lifestyle & Personal Life","Check Listen Notes for feed URL"
"Glenn Kessler","By Glenn Kessler","https://glennkessler.substack.com","https://glennkessler.substack.com/feed","Newsletter - Substack","HIGH","Media/Power, Politics","Washington, D.C.","Culture & Media, Power & Politics","Substack /feed"
"Graciela Martin","Gen33 News","https://gen33news.beehiiv.com","https://gen33news.beehiiv.com/feed","Newsletter - Beehiiv","HIGH","World, Culture, Fashion","United Kingdom","Culture & Media, Lifestyle & Personal Life, General News","Beehiiv /feed"
"Grady Hillhouse","Practical Engineering","https://practical.engineering","https://practical.engineering/feed","Website","MEDIUM","Science","Texas - US","Science, Health & Environment","WordPress likely; custom sites may 404"
"Grant Sanderson","3Blue1Brown","https://www.youtube.com/@3blue1brown","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Science","Utah - US","Science, Health & Environment","fetch https://www.youtube.com/@3blue1brown extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Greg Hartley","The Behavior Panel","https://www.youtube.com/@thebehaviorpanel","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, General News, Crime","National - US","Civic Life, General News, Power & Politics","fetch https://www.youtube.com/@thebehaviorpanel extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Greg Nix","Chortle","https://www.chortle.blog","https://www.chortle.blog/feed","Newsletter - Substack","HIGH","Comedy","Los Angeles, CA","Culture & Media","Substack /feed"
"Greg Palast","Greg Palast Investigations","https://www.gregpalast.com","https://www.gregpalast.com/feed","Website","MEDIUM","Investigative, Politics","Los Angeles, CA","Journalism Formats, Power & Politics","WordPress likely; custom sites may 404"
"Gregory Foster","Cannabis Observer","https://cannabis.observer","https://cannabis.observer/feed","Website","MEDIUM","Policy, Politics, Agriculture, Local","Washington - US","Civic Life, Power & Politics","WordPress likely; custom sites may 404"
"H Kapp-Klote","The Chicago 312","https://hs-newsletter-e91163.beehiiv.com","https://hs-newsletter-e91163.beehiiv.com/feed","Newsletter - Beehiiv","HIGH","Government Accountability, Politics, Local, Local news","Chicago, IL","Power & Politics, Civic Life","Beehiiv /feed"
"Hamilton Nolan","How Things Work","https://www.hamiltonnolan.com","https://www.hamiltonnolan.com/feed","Newsletter - Substack","HIGH","Media/Power","National - US","Culture & Media","Substack /feed"
"Hank Green","Vlog Brothers","https://hankgreen.com","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Explanatory, Science","National - US","Journalism Formats, Science, Health & Environment","fetch https://hankgreen.com extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Hanna Raskin","The Food Section","https://thefoodsection.com","https://thefoodsection.com/feed","Website","MEDIUM","Food, Local","Macon, GA","Lifestyle & Personal Life, Civic Life","WordPress likely; custom sites may 404"
"Hannah Gaber","Jew-ish","https://jew-ish.buzzsprout.com","NEEDS_LOOKUP","Podcast","PENDING","Identity/Belonging","Washington, D.C.","Social Issues","Check Listen Notes for feed URL"
"Hannah Ritchie","Hannah Ritchie","https://hannahritchie.substack.com","https://hannahritchie.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Explanatory","United Kingdom","Science, Health & Environment, Journalism Formats","Substack /feed"
"Heather Cox Richardson","Letters from an American","https://heathercoxrichardson.substack.com","https://heathercoxrichardson.substack.com/feed","Newsletter - Substack","HIGH","Politics, History, Government Accountability","Maine - US","Power & Politics, Culture & Media","Substack /feed"
"Hebba Youssef","I Hate It Here","https://ihateithere.substack.com","https://ihateithere.substack.com/feed","Newsletter - Substack","HIGH","Culture","National - US","Culture & Media","Substack /feed"
"Henok Mengistu","Ethiopique","https://ethiopique.com","https://ethiopique.com/feed","Website","MEDIUM","Local news","Washington, D.C.","Civic Life","WordPress likely; custom sites may 404"
"Henry Reich","MinutePhysics","https://www.youtube.com/@MinutePhysics","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Science","National - US","Science, Health & Environment","fetch https://www.youtube.com/@MinutePhysics extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Herb Greenberg","On the Street","https://www.herbgreenberg.com","https://www.herbgreenberg.com/feed","Newsletter - Substack","HIGH","Finance/Economics","San Diego, CA","Money & Work","Substack /feed"
"Hetty Lui McKinnon","To Vegetables, With Love","https://hettymckinnon.substack.com","https://hettymckinnon.substack.com/feed","Newsletter - Substack","HIGH","Food","New York, NY","Lifestyle & Personal Life","Substack /feed"
"Holly Korbey","The Bell Ringer","https://hollykorbey.substack.com","https://hollykorbey.substack.com/feed","Newsletter - Substack","HIGH","Education","Nashville, TN","Civic Life","Substack /feed"
"Hope King","Macro Talk","https://www.youtube.com/@macrotalkwithhope","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Finance/Economics","New York, NY","Money & Work","fetch https://www.youtube.com/@macrotalkwithhope extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Hugo Travers","HugoDécrypte","https://www.youtube.com/@hugotravers1080","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","General News, Explanatory","France","Journalism Formats, General News","fetch https://www.youtube.com/@hugotravers1080 extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Ian Cutress","Ian Cutress","https://www.youtube.com/TechTechPotato","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","United Kingdom","Money & Work","fetch https://www.youtube.com/TechTechPotato extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Igor Studenkov","Chicago Media Journal","https://chimediajournal.substack.com","https://chimediajournal.substack.com/feed","Newsletter - Substack","HIGH","Media/Power, Local","Chicago, IL","Civic Life, Culture & Media","Substack /feed"
"Imara Jones","TransLash Media","https://translash.org","NEEDS_LOOKUP","Podcast","PENDING","LGBTQIA, Identity/Belonging","New York, NY","Social Issues","Check Listen Notes for feed URL"
"Internal Tech Emails","Internal Tech Emails","https://www.techemails.com","https://www.techemails.com/feed","Newsletter - Substack","HIGH","Tech","National - US","Money & Work","Substack /feed"
"Isabelle Roughol","Broad History","https://www.linkedin.com/in/iroughol","NEEDS_LOOKUP","Podcast","PENDING","History","United Kingdom","Culture & Media","Check Listen Notes for feed URL"
"Ivan Oransky","Retraction Watch","https://retractionwatch.com","https://retractionwatch.com/feed","Website","MEDIUM","Science, Health/Wellness","New York, NY","Science, Health & Environment","WordPress likely; custom sites may 404"
"Jack Clark","Import AI","https://importai.substack.com","https://importai.substack.com/feed","Newsletter - Substack","HIGH","Tech","San Francisco, CA","Money & Work","Substack /feed"
"Jack Poulson","Jack Poulson","https://jackpoulson.substack.com","https://jackpoulson.substack.com/feed","Newsletter - Substack","HIGH","Tech, National Security","National - US","Power & Politics, Money & Work","Substack /feed"
"Jack Schneider","Have You Heard","https://haveyouheardpodcast.com","NEEDS_LOOKUP","Podcast","PENDING","Education","Massachusetts - US","Civic Life","Check Listen Notes for feed URL"
"Jacklyn Dallas","Nothing But Tech","https://www.youtube.com/channel/UCTd08bYLVmO6sMR0ftRltuQ","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Explanatory, Tech","New York, NY","Journalism Formats, Money & Work","fetch https://www.youtube.com/channel/UCTd08bYLVmO6sMR0ftRltuQ extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Jacob Simon","Jacobsimonsays","https://www.instagram.com/jacobsimonsays","https://www.instagram.com/jacobsimonsays/feed","Newsletter - Substack","HIGH","Climate/Environment, Explanatory, Education","New York, NY","Science, Health & Environment, Civic Life, Journalism Formats","Substack /feed"
"Jacqueline Nesi","Techno Sapiens","https://technosapiens.substack.com","https://technosapiens.substack.com/feed","Newsletter - Substack","HIGH","Health/Wellness, Tech, Parenting","Rhode Island - US","Science, Health & Environment, Lifestyle & Personal Life, Money & Work","Substack /feed"
"Jae-Ha Kim","Jae-Ha Kim","https://www.jaehakim.com","https://www.jaehakim.com/feed","Website","MEDIUM","Internet Culture, Culture, World","Chicago, IL","Culture & Media, General News","WordPress likely; custom sites may 404"
"Jaime Black","Chicagoverse","https://podcasts.apple.com/us/podcast/dynasty-podcasts-chicagoverse/id1193859818","NEEDS_LOOKUP","Podcast","PENDING","Tech, Culture","Chicago, IL","Culture & Media, Money & Work","Check Listen Notes for feed URL"
"Jake Broe","Jake Broe","https://www.youtube.com/jakebroe","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","World, National Security","National - US","Power & Politics, General News","fetch https://www.youtube.com/jakebroe extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Jake Williams","Bright Sun Films","https://www.youtube.com/@BrightSunFilms","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Explanatory, Travel","Canada","Journalism Formats, Lifestyle & Personal Life","fetch https://www.youtube.com/@BrightSunFilms extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"James Cave","The Jiffy","https://thejiffy.xyz","https://thejiffy.xyz/feed","Newsletter - Beehiiv","HIGH","Local news","Hudson, NY","Civic Life","Beehiiv /feed"
"James Fallows","James Fallows","https://fallows.substack.com","https://fallows.substack.com/feed","Newsletter - Substack","HIGH","Politics, General News","Washington, D.C.","General News, Power & Politics","Substack /feed"
"James Harris","Throwing Fits","https://www.throwingfits.com","NEEDS_LOOKUP","Podcast","PENDING","Fashion","New York, NY","Lifestyle & Personal Life","Check Listen Notes for feed URL"
"James Li","51-49 with James Li","https://www.youtube.com/@5149jamesli","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","General News, Politics","National - US","General News, Power & Politics","fetch https://www.youtube.com/@5149jamesli extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Jamie Dupree","Regular Order","https://jamiedupree.substack.com","https://jamiedupree.substack.com/feed","Newsletter - Substack","HIGH","Politics","National - US","Power & Politics","Substack /feed"
"Jamin Ball","Clouded Judgement","https://cloudedjudgement.substack.com","https://cloudedjudgement.substack.com/feed","Newsletter - Substack","HIGH","Tech","San Francisco, CA","Money & Work","Substack /feed"
"Jamison Foser","Finding Gravity","https://www.findinggravity.net","https://www.findinggravity.net/rss","Newsletter - Ghost","HIGH","Politics, Media/Power","National - US","Culture & Media, Power & Politics","Ghost /rss"
"Janko Roettgers","LowPass","https://www.lowpass.cc","https://www.lowpass.cc/feed","Newsletter - Beehiiv","HIGH","Tech","National - US","Money & Work","Beehiiv /feed"
"Jared Byas","The Bible for Normal People","https://thebiblefornormalpeople.com","NEEDS_LOOKUP","Podcast","PENDING","Faith/Religion","Philadelphia, PA","Social Issues","Check Listen Notes for feed URL"
"Jared Dashevsky","Healthcare Huddle","https://www.healthcarehuddle.com","https://www.healthcarehuddle.com/feed","Newsletter - Beehiiv","HIGH","Health/Wellness, Tech","New York, NY","Science, Health & Environment, Money & Work","Beehiiv /feed"
"Jared Keller","Laser Wars","https://www.laserwars.net","https://www.laserwars.net/feed","Newsletter - Substack","HIGH","Military, Tech, Science","Los Angeles, CA","Power & Politics, Science, Health & Environment, Money & Work","Substack /feed"
"Jasmine Enberg","Scalable","https://scalablepod.co","https://scalablepod.co/feed","Newsletter - Beehiiv","HIGH","Media/Power","New York, NY","Culture & Media","Beehiiv /feed"
"Jason Crawford","Roots of Progress","https://newsletter.rootsofprogress.org","https://newsletter.rootsofprogress.org/feed","Newsletter - Substack","HIGH","History, Tech","Boston, MA","Culture & Media, Money & Work","Substack /feed"
"Jason Del Rey","The Aisle","https://www.readtheaisle.com","https://www.readtheaisle.com/feed","Newsletter - Beehiiv","HIGH","Tech","New Jersey - US","Money & Work","Beehiiv /feed"
"Jason Kottke","Kottke.org","https://kottke.org","https://kottke.org/feed","Website","MEDIUM","Tech, Art","Vermont - US","Culture & Media, Money & Work","WordPress likely; custom sites may 404"
"Jason Slaughter","Not Just Bikes","https://www.youtube.com/c/notjustbikes","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Explanatory, World","Netherlands","Journalism Formats, General News","fetch https://www.youtube.com/c/notjustbikes extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Jason Wilson","Everyday Drinking","https://www.everydaydrinking.com","https://www.everydaydrinking.com/feed","Newsletter - Substack","HIGH","Food, Culture","New Jersey - US","Culture & Media, Lifestyle & Personal Life","Substack /feed"
"Jatan Mehta","jatan.space","https://jatan.space","https://jatan.space/rss","Newsletter - Ghost","HIGH","Science, Tech","India","Science, Health & Environment, Money & Work","Ghost /rss"
"Jathan Sadowski","This Machine Kills","https://www.patreon.com/thismachinekills","NEEDS_LOOKUP","Podcast","PENDING","Tech, Politics","Australia","Power & Politics, Money & Work","Check Listen Notes for feed URL"
"Jay Zawaski","I'm Fat Podcast","https://open.spotify.com/show/2fUdUU8eVkKHanhSFDNFs5","NEEDS_LOOKUP","Podcast","PENDING","Comedy, Food, Culture","Chicago, IL","Culture & Media, Lifestyle & Personal Life","Check Listen Notes for feed URL"
"JD Shadel","ESC Key","https://www.esckey.co","https://www.esckey.co/rss","Newsletter - Ghost","HIGH","Tech, Health/Wellness, Travel","United Kingdom","Science, Health & Environment, Money & Work, Lifestyle & Personal Life","Ghost /rss"
"Jean Guerrero","Our Unsilencing","https://ourunsilencing.substack.com","https://ourunsilencing.substack.com/feed","Newsletter - Substack","HIGH","Immigration, Identity/Belonging","San Diego, CA","Social Issues","Substack /feed"
"Jean Luo","Tiger Sisters","https://tigersisterspodcast.com","NEEDS_LOOKUP","Podcast","PENDING","Personal Finance","National - US","Money & Work","Check Listen Notes for feed URL"
"Jean Twenge","Generation Tech","https://www.generationtechblog.com","https://www.generationtechblog.com/feed","Newsletter - Substack","HIGH","Education, Tech","San Diego, CA","Civic Life, Money & Work","Substack /feed"
"Jeff Asher","Jeff-alytics","https://jasher.substack.com","https://jasher.substack.com/feed","Newsletter - Substack","HIGH","Crime, Law/Legal Issues","New Orleans, LA","Civic Life, Power & Politics","Substack /feed"
"Jeff Benjamin","The Crossover","https://the-kpop-crossover.beehiiv.com/subscribe","https://the-kpop-crossover.beehiiv.com/subscribe/feed","Newsletter - Beehiiv","HIGH","Culture, Internet Culture, World","New York, NY","Culture & Media, General News","Beehiiv /feed"
"Jeff Delaney","Fireship","https://www.youtube.com/@Fireship","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","Arizona - US","Money & Work","fetch https://www.youtube.com/@Fireship extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Jeff Eager","The Oregon Roundup","oregonroundup.com","oregonroundup.com/feed","Website","MEDIUM","Politics, Finance/Economics, Local","Oregon - US","Money & Work, Civic Life, Power & Politics","WordPress likely; custom sites may 404"
"Jeff Geerling","Jeff Geerling","https://www.youtube.com/c/JeffGeerling","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Tech","St. Louis, MO","Money & Work","fetch https://www.youtube.com/c/JeffGeerling extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Jeff Jarvis","BuzzMachine","https://buzzmachine.com","https://buzzmachine.com/feed","Website","MEDIUM","Media/Power, Tech","New Jersey - US","Culture & Media, Money & Work","WordPress likely; custom sites may 404"
"Jeff Stein","SpyTalk","https://www.spytalk.co","https://www.spytalk.co/feed","Newsletter - Substack","HIGH","Foreign Policy, National Security","Washington, D.C.","Power & Politics","Substack /feed"
"Jeffrey Lewis","Arms Control Wonk","https://www.armscontrolwonk.com","https://www.armscontrolwonk.com/feed","Website","MEDIUM","National Security","California - US","Power & Politics","WordPress likely; custom sites may 404"
"Jeffrey Seglin","The Right Thing","jeffreyseglin.blogspot.com","jeffreyseglin.blogspot.com/feed","Website","MEDIUM","Business, Media/Power, Law/Legal Issues","Boston, MA","Money & Work, Power & Politics, Culture & Media","WordPress likely; custom sites may 404"
"Jen Roberts","(un)rooted","https://jenroberts.substack.com","https://jenroberts.substack.com/feed","Newsletter - Substack","HIGH","Culture, Identity/Belonging","France","Culture & Media, Social Issues","Substack /feed"
"Jenn Budd","Borderland Talk","https://jennbudd.substack.com","https://jennbudd.substack.com/feed","Newsletter - Substack","HIGH","Immigration, Activism","San Diego, CA","Social Issues","Substack /feed"
"Jenn Dowd","Data for Health","https://jenndowd.substack.com","https://jenndowd.substack.com/feed","Newsletter - Substack","HIGH","Health/Wellness","United Kingdom","Science, Health & Environment","Substack /feed"
"Jennifer Berkshire","Have You Heard","https://haveyouheardpodcast.com","NEEDS_LOOKUP","Podcast","PENDING","Education","Massachusetts - US","Civic Life","Check Listen Notes for feed URL"
"Jennifer Chowdhury","Port Of Entry","https://www.port-of-entry.com","https://www.port-of-entry.com/feed","Newsletter - Substack","HIGH","Immigration","National - US","Social Issues","Substack /feed"
"Jennifer Rubin","Contrarian","https://contrarian.substack.com","https://contrarian.substack.com/feed","Newsletter - Substack","HIGH","Politics, Law/Legal Issues","Washington, D.C.","Power & Politics","Substack /feed"
"Jennifer Strong","SHIFT Podcast","https://podcasts.apple.com/us/podcast/shift/id1704924524","NEEDS_LOOKUP","Podcast","PENDING","Tech","New York, NY","Money & Work","Check Listen Notes for feed URL"
"Jenny Lawson","The Bloggess","https://thebloggess.com","https://thebloggess.com/feed","Website","MEDIUM","Comedy, Books/Writing, Mental Health","San Antonio, TX","Culture & Media, Science, Health & Environment","WordPress likely; custom sites may 404"
"Jeremy Faust","Inside Medicine","https://insidemedicine.substack.com","https://insidemedicine.substack.com/feed","Newsletter - Substack","HIGH","Health/Wellness","Boston, MA","Science, Health & Environment","Substack /feed"
"Jeremy Klaszus","The Sprawl","https://www.sprawlcalgary.com","https://www.sprawlcalgary.com/feed","Website","MEDIUM","Local news","Canada","Civic Life","WordPress likely; custom sites may 404"
"Jeremy Ney","American Inequality","https://americaninequality.substack.com","https://americaninequality.substack.com/feed","Newsletter - Substack","HIGH","Finance/Economics, Inequality","New York, NY","Money & Work, Social Issues","Substack /feed"
"Jeremy Scahill","Drop Site News","https://www.dropsitenews.com/about","https://www.dropsitenews.com/about/feed","Newsletter - Substack","HIGH","Investigative, World","Washington, D.C.","Journalism Formats, General News","Substack /feed"
"Jerusalem Demsas","The Argument","https://www.theargumentmag.com","https://www.theargumentmag.com/feed","Newsletter - Substack","HIGH","Politics, Culture, Policy","Washington, D.C.","Culture & Media, Power & Politics","Substack /feed"
"Jessica Defino","Flesh World","https://jessicadefino.substack.com","https://jessicadefino.substack.com/feed","Newsletter - Substack","HIGH","Culture, Fashion, Media/Power","National - US","Culture & Media, Lifestyle & Personal Life","Substack /feed"
"Jessica Pishko","Posse Comitatus","https://sheriffs.substack.com","https://sheriffs.substack.com/feed","Newsletter - Substack","HIGH","Law/Legal Issues, Immigration","North Carolina - US","Social Issues, Power & Politics","Substack /feed"
"Jim Hansen","Climate Uncensored","https://jimehansen.substack.com","https://jimehansen.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment","New York, NY","Science, Health & Environment","Substack /feed"
"Jim Waterson","London Centric","https://www.londoncentric.media","https://www.londoncentric.media/feed","Newsletter - Substack","HIGH","Local News, Media/Power, Politics, Investigative","United Kingdom","Journalism Formats, Civic Life, Culture & Media, Power & Politics","Substack /feed"
"JJ McCullough","JJ McCullough","https://www.youtube.com/@JJMcCullough","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Culture, History, Politics","Canada","Culture & Media, Power & Politics","fetch https://www.youtube.com/@JJMcCullough extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Joanna Goddard","Cup of Jo","https://cupofjo.com","https://cupofjo.com/feed","Website","MEDIUM","Parenting, Lifestyle, Home","New York, NY","Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Joanna Stern","Thisismynextthing","thisismynextthing.com","thisismynextthing.com/feed","Website","MEDIUM","Tech","National - US","Money & Work","WordPress likely; custom sites may 404"
"Joe Doyle","Over Slot","https://overslotbaseball.com","https://overslotbaseball.com/feed","Website","MEDIUM","Sports","National - US","Lifestyle & Personal Life","WordPress likely; custom sites may 404"
"Joe Posnanski","Joe Blogs","https://www.joeposnanski.com","https://www.joeposnanski.com/feed","Newsletter - Substack","HIGH","Sports","Charlotte, NC","Lifestyle & Personal Life","Substack /feed"
"Joe Rogan","The Joe Rogan Experience","https://www.youtube.com/@joerogan","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics, Culture, Comedy","Austin, TX","Culture & Media, Power & Politics","fetch https://www.youtube.com/@joerogan extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Joeri Schasfoort","Money & Macro","https://www.youtube.com/@MoneyMacro","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Finance/Economics","Netherlands","Money & Work","fetch https://www.youtube.com/@MoneyMacro extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Joey Ferguson","JFergal","https://www.youtube.com/@Joey_Ferguson","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","General News, Internet Culture","North Carolina - US","General News, Culture & Media","fetch https://www.youtube.com/@Joey_Ferguson extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"John Cochrane","John H. Cochrane","https://johnhcochrane.substack.com","https://johnhcochrane.substack.com/feed","Newsletter - Substack","HIGH","Finance/Economics","California - US","Money & Work","Substack /feed"
"John Dickerson","John Dickerson","https://johnfdickerson.substack.com","https://johnfdickerson.substack.com/feed","Newsletter - Substack","HIGH","Politics","Washington, D.C.","Power & Politics","Substack /feed"
"John Earl","SoCal Water Wars","https://socalwaterwars.substack.com","https://socalwaterwars.substack.com/feed","Newsletter - Substack","HIGH","Climate/Environment, Government Accountability, Local","California - US","Science, Health & Environment, Power & Politics, Civic Life","Substack /feed"
"John Glover","The Interest Rate","https://theinterestrate.substack.com","https://theinterestrate.substack.com/feed","Newsletter - Substack","HIGH","Finance/Economics, World","Scotland","Money & Work, General News","Substack /feed"
"John Gruber","Daring Fireball","https://daringfireball.net","https://daringfireball.net/feed","Website","MEDIUM","Tech","Philadelphia, PA","Money & Work","WordPress likely; custom sites may 404"
"John Heilprin","The Science Diplomat","https://thesciencediplomat.substack.com","https://thesciencediplomat.substack.com/feed","Newsletter - Substack","HIGH","Science, Foreign Policy, Policy","Switzerland","Power & Politics, Science, Health & Environment","Substack /feed"
"John Iadarola","The Damage Report","https://www.youtube.com/@TheDamageReport","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Politics","Los Angeles, CA","Power & Politics","fetch https://www.youtube.com/@TheDamageReport extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Johnny Cole Dickson","No Lab Coat Required","https://www.youtube.com/@NoLabCoatRequired","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Science, Health/Wellness","Chicago, IL","Science, Health & Environment","fetch https://www.youtube.com/@NoLabCoatRequired extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
"Jon Bois","Secret Base","https://www.youtube.com/@SecretBaseSBN","NEEDS_CHANNEL_ID","Video - YouTube","PENDING","Sports","National - US","Lifestyle & Personal Life","fetch https://www.youtube.com/@SecretBaseSBN extract channel_id then: youtube.com/feeds/videos.xml?channel_id=ID"
